Flight#,TAIL_NUM,ORIGIN,DEST,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CRS_DEP_TIME,ARR_DEL15
RU223 ,VQBHE,SVO,AMS,5,22,2,1240,0
RU223 ,VQBHE,SVO,AMS,5,29,2,1240,1
RU223 ,VQBHE,SVO,AMS,6,19,2,1240,0
RU223 ,VQBHE,SVO,AMS,9,11,2,1240,0
RU223 ,VQBHE,SVO,AMS,12,18,2,1335,0
RU223 ,VQBIA,SVO,AMS,5,9,2,1245,0
RU223 ,VQBIA,SVO,AMS,6,6,2,1245,0
RU223 ,VQBIA,SVO,AMS,6,13,2,1245,0
RU223 ,VQBIA,SVO,AMS,8,22,2,1245,1
RU223 ,VQBIA,SVO,AMS,9,12,2,1245,0
RU223 ,VQBIA,SVO,AMS,9,19,2,1245,1
RU223 ,VQBIA,SVO,AMS,10,10,2,1245,0
RU223 ,VQBIA,SVO,AMS,1,2,2,1305,1
RU223 ,VQBIA,SVO,AMS,3,20,2,1305,1
RU223 ,VQBIA,SVO,AMS,3,27,2,1230,0
RU223 ,VQBIA,SVO,AMS,7,10,2,1240,0
RU223 ,VQBIA,SVO,AMS,11,6,2,1335,0
RU223 ,VPBBL,SVO,AMS,4,4,2,1245,0
RU223 ,VPBBL,SVO,AMS,10,31,2,1255,0
RU223 ,VPBBL,SVO,AMS,2,6,2,1305,1
RU223 ,VPBBL,SVO,AMS,12,11,2,1335,1
RU223 ,VPBBP,SVO,AMS,10,3,2,1245,0
RU223 ,VPBBP,SVO,AMS,7,3,2,1240,0
RU223 ,VPBBP,SVO,AMS,10,9,2,1335,0
RU223 ,VPBBP,SVO,AMS,3,5,2,1205,0
RU223 ,VPBBY,SVO,AMS,5,15,2,1240,0
RU223 ,VPBBY,SVO,AMS,6,5,2,1240,1
RU223 ,VPBBY,SVO,AMS,1,22,2,1335,0
RU223 ,VPBJS,SVO,AMS,3,19,2,1205,0
RU223 ,VQBFE,SVO,AMS,10,24,2,1245,1
RU223 ,VQBFE,SVO,AMS,3,13,2,1305,0
RU223 ,VQBFE,SVO,AMS,7,17,2,1240,0
RU223 ,VQBFE,SVO,AMS,2,26,2,1335,1
RU223 ,VQBFE,SVO,AMS,3,26,2,1335,0
RU223 ,VQBFU,SVO,AMS,5,30,2,1245,0
RU223 ,VQBFU,SVO,AMS,12,12,2,1255,0
RU223 ,VQBFU,SVO,AMS,1,9,2,1305,0
RU223 ,VQBFU,SVO,AMS,4,24,2,1240,0
RU223 ,VQBGZ,SVO,AMS,4,11,2,1245,0
RU223 ,VQBGZ,SVO,AMS,7,11,2,1245,0
RU223 ,VQBGZ,SVO,AMS,4,17,2,1240,0
RU223 ,VQBGZ,SVO,AMS,11,27,2,1335,1
RU223 ,VQBLQ,SVO,AMS,5,8,2,1240,0
RU223 ,VQBLQ,SVO,AMS,7,24,2,1240,1
RU223 ,VQBLQ,SVO,AMS,10,23,2,1240,0
RU223 ,VQBLR,SVO,AMS,9,5,2,1245,0
RU223 ,VQBLR,SVO,AMS,4,3,2,1240,0
RU223 ,VQBLR,SVO,AMS,5,1,2,1240,1
RU223 ,VQBRH,SVO,AMS,3,21,2,1320,1
RU223 ,VQBRH,SVO,AMS,5,23,2,1245,0
RU223 ,VQBRH,SVO,AMS,11,7,2,1255,0
RU223 ,VQBRH,SVO,AMS,11,28,2,1255,1
RU223 ,VQBRH,SVO,AMS,1,30,2,1305,1
RU223 ,VQBRH,SVO,AMS,3,6,2,1305,1
RU223 ,VQBRH,SVO,AMS,8,21,2,1240,1
RU223 ,VQBRH,SVO,AMS,11,13,2,1335,0
RU223 ,VQBRH,SVO,AMS,12,4,2,1335,1
RU223 ,VQBRH,SVO,AMS,1,1,2,1335,0
RU223 ,VQBRJ,SVO,AMS,11,14,2,1255,1
RU223 ,VQBRJ,SVO,AMS,11,21,2,1255,1
RU223 ,VQBRJ,SVO,AMS,1,23,2,1305,1
RU223 ,VQBRJ,SVO,AMS,10,16,2,1240,1
RU223 ,VQBRJ,SVO,AMS,1,15,2,1335,1
RU223 ,VQBVR,SVO,AMS,4,25,2,1245,0
RU223 ,VQBVR,SVO,AMS,7,18,2,1245,0
RU223 ,VQBVR,SVO,AMS,7,31,2,1240,0
RU223 ,VQBVR,SVO,AMS,9,18,2,1240,0
RU223 ,VQBVR,SVO,AMS,10,2,2,1315,1
RU223 ,VQBVR,SVO,AMS,2,5,2,1335,0
RU223 ,VQBVR,SVO,AMS,3,12,2,1205,0
RU2231 ,VQBIA,AMS,FRA,1,2,2,1930,0
RU224 ,VPBIG,AMS,SVO,6,27,2,1940,1
RU224 ,VPBIG,AMS,SVO,9,5,2,1940,0
RU224 ,VPBIG,AMS,SVO,5,8,2,1940,0
RU224 ,VPBIG,AMS,SVO,8,7,2,1940,0
RU224 ,VPBIG,AMS,SVO,8,14,2,1940,0
RU224 ,VPBIG,AMS,SVO,8,28,2,1955,0
RU224 ,VPBIG,AMS,SVO,10,9,2,1940,0
RU224 ,VPBIG,AMS,SVO,1,29,2,2000,1
RU224 ,VPBIG,AMS,SVO,2,12,2,2000,0
RU224 ,VPBIK,AMS,SVO,1,24,2,2000,1
RU224 ,VPBIK,AMS,SVO,5,2,2,1940,1
RU224 ,VPBIK,AMS,SVO,5,30,2,1940,0
RU224 ,VPBIK,AMS,SVO,7,4,2,1940,1
RU224 ,VPBIK,AMS,SVO,12,19,2,1915,1
RU224 ,VPBIK,AMS,SVO,1,16,2,1915,0
RU224 ,VPBIK,AMS,SVO,9,4,2,1940,0
RU224 ,VPBIK,AMS,SVO,11,20,2,2000,1
RU224 ,VPBIK,AMS,SVO,1,8,2,2000,1
RU224 ,VPBIM,AMS,SVO,2,28,2,2000,0
RU224 ,VPBIM,AMS,SVO,6,20,2,1940,0
RU224 ,VPBIM,AMS,SVO,12,5,2,1915,0
RU224 ,VPBIM,AMS,SVO,7,24,2,1940,0
RU224 ,VPBIM,AMS,SVO,10,30,2,1915,0
RU224 ,VPBIM,LGG,SVO,10,23,2,1940,1
RU224 ,VQBUU,AMS,SVO,4,18,2,1940,0
RU224 ,VQBUU,AMS,SVO,7,25,2,1940,0
RU224 ,VQBUU,AMS,SVO,8,1,2,1940,0
RU224 ,VQBUU,AMS,SVO,8,8,2,1940,0
RU224 ,VQBUU,AMS,SVO,5,1,2,1940,0
RU224 ,VQBUU,AMS,SVO,5,15,2,1940,0
RU224 ,VQBUU,AMS,SVO,6,12,2,1940,0
RU224 ,VQBWW,AMS,SVO,1,17,2,2000,1
RU224 ,VQBWW,AMS,SVO,2,14,2,1915,0
RU224 ,VQBWW,AMS,SVO,3,28,2,1940,0
RU224 ,VQBWW,AMS,SVO,9,26,2,1940,1
RU224 ,VQBWW,AMS,SVO,4,10,2,1940,1
RU224 ,VQBWW,AMS,SVO,6,5,2,1940,0
RU224 ,VQBWW,AMS,SVO,6,26,2,1940,0
RU224 ,VQBWW,AMS,SVO,11,13,2,2000,0
RU224 ,VQBWW,AMS,SVO,2,5,2,2000,0
RU224 ,VQBWW,AMS,SVO,2,19,2,2000,0
RU224 ,VQBWW,AMS,SVO,3,12,2,2000,0
RU224 ,VQBHE,AMS,SVO,2,21,2,2000,0
RU224 ,VQBHE,AMS,SVO,3,7,2,2000,0
RU224 ,VQBHE,AMS,SVO,3,14,2,2000,0
RU224 ,VQBHE,AMS,SVO,5,16,2,1940,0
RU224 ,VQBHE,AMS,SVO,8,15,2,1940,0
RU224 ,VQBHE,AMS,SVO,8,29,2,1940,0
RU224 ,VQBHE,AMS,SVO,10,17,2,1940,0
RU224 ,VQBHE,AMS,SVO,2,13,2,1915,0
RU224 ,VQBHE,AMS,SVO,5,22,2,1940,0
RU224 ,VQBHE,AMS,SVO,5,29,2,1940,0
RU224 ,VQBHE,AMS,SVO,6,19,2,1940,0
RU224 ,VQBHE,AMS,SVO,7,31,2,1940,0
RU224 ,VQBHE,AMS,SVO,8,21,2,1940,0
RU224 ,VQBHE,AMS,SVO,9,11,2,1940,0
RU224 ,VQBHE,AMS,SVO,12,18,2,2000,0
RU224 ,VQBIA,AMS,SVO,5,9,2,1940,0
RU224 ,VQBIA,AMS,SVO,6,6,2,1940,0
RU224 ,VQBIA,AMS,SVO,6,13,2,1940,0
RU224 ,VQBIA,AMS,SVO,8,22,2,1940,1
RU224 ,VQBIA,AMS,SVO,9,12,2,1940,0
RU224 ,VQBIA,AMS,SVO,9,19,2,1940,1
RU224 ,VQBIA,AMS,SVO,10,10,2,1940,1
RU224 ,VQBIA,AMS,SVO,3,6,2,1915,0
RU224 ,VQBIA,AMS,SVO,3,20,2,1915,1
RU224 ,VQBIA,AMS,SVO,3,27,2,1940,0
RU224 ,VQBIA,AMS,SVO,7,10,2,1940,0
RU224 ,VQBIA,AMS,SVO,11,6,2,2000,0
RU224 ,VQBIA,AMS,SVO,1,22,2,2000,1
RU224 ,VPBBL,AMS,SVO,4,4,2,1940,0
RU224 ,VPBBL,AMS,SVO,10,31,2,1915,0
RU224 ,VPBBL,AMS,SVO,1,2,2,1440,0
RU224 ,VPBBL,AMS,SVO,2,6,2,1915,1
RU224 ,VPBBL,AMS,SVO,12,11,2,2000,1
RU224 ,VPBBP,AMS,SVO,10,3,2,1940,0
RU224 ,VPBBP,AMS,SVO,12,26,2,1925,0
RU224 ,VPBBP,AMS,SVO,3,5,2,2000,0
RU224 ,VPBJS,AMS,SVO,3,19,2,2000,0
RU224 ,VQBFE,AMS,SVO,10,24,2,1940,0
RU224 ,VQBFE,AMS,SVO,3,13,2,1915,0
RU224 ,VQBFE,AMS,SVO,4,24,2,1940,0
RU224 ,VQBFE,AMS,SVO,7,17,2,1940,0
RU224 ,VQBFE,AMS,SVO,3,26,2,2000,0
RU224 ,VQBFU,AMS,SVO,12,12,2,1915,1
RU224 ,VQBFU,AMS,SVO,1,9,2,1915,0
RU224 ,VQBFU,AMS,SVO,2,26,2,2000,0
RU224 ,VQBGZ,AMS,SVO,4,11,2,1940,0
RU224 ,VQBGZ,AMS,SVO,7,11,2,1940,0
RU224 ,VQBGZ,AMS,SVO,11,28,2,1915,1
RU224 ,VQBGZ,AMS,SVO,4,17,2,1940,0
RU224 ,VQBGZ,AMS,SVO,11,27,2,2000,1
RU224 ,VQBLR,AMS,SVO,1,3,2,2000,0
RU224 ,VQBLR,AMS,SVO,4,3,2,1940,0
RU224 ,VQBLR,AMS,SVO,7,3,2,1940,0
RU224 ,VQBLR,AMS,SVO,9,25,2,1940,0
RU224 ,VQBRH,AMS,SVO,3,21,2,2000,0
RU224 ,VQBRH,AMS,SVO,5,23,2,1940,0
RU224 ,VQBRH,AMS,SVO,11,7,2,1915,0
RU224 ,VQBRH,AMS,SVO,1,30,2,1915,0
RU224 ,VQBRH,AMS,SVO,12,4,2,2000,1
RU224 ,VQBRH,AMS,SVO,1,1,2,2000,0
RU224 ,VQBRJ,AMS,SVO,1,10,2,2000,0
RU224 ,VQBRJ,AMS,SVO,11,14,2,1915,1
RU224 ,VQBRJ,AMS,SVO,11,21,2,1915,1
RU224 ,VQBRJ,AMS,SVO,1,23,2,1915,1
RU224 ,VQBRJ,AMS,SVO,10,16,2,1940,1
RU224 ,VQBRJ,AMS,SVO,1,15,2,2000,1
RU224 ,VQBVR,AMS,SVO,4,25,2,1940,0
RU224 ,VQBVR,AMS,SVO,7,18,2,1940,0
RU224 ,VQBVR,AMS,SVO,9,18,2,1900,0
RU224 ,VQBVR,AMS,SVO,10,2,2,1940,1
RU225 ,VQBHE,SVO,AMS,8,13,7,1205,0
RU225 ,VQBGZ,SVO,AMS,5,22,2,0835,1
RU225 ,VQBLR,SVO,AMS,6,19,2,0545,0
RU225 ,VQBRH,SVO,AMS,6,26,2,1120,0
RU226 ,VPBIK,AMS,SVO,4,17,2,1700,0
RU226 ,VQBIA,AMS,SVO,5,22,2,1525,1
RU226 ,VQBLQ,AMS,SVO,11,14,2,2040,1
RU226 ,VQBVR,AMS,SVO,11,28,2,2040,1
RU227 ,VQBIA,SVO,AMS,9,25,2,0300,0
RU228 ,VPBIG,AMS,SVO,6,24,7,2000,1
RU228 ,VQBIA,AMS,SVO,9,25,2,0930,0
RU235 ,VPBIK,SVO,SVO,12,25,2,0220,1
RU251 ,VPBIG,DME,AMS,5,8,2,1240,0
RU251 ,VPBIG,SVO,AMS,10,9,2,1245,0
RU251 ,VPBIK,DME,AMS,8,7,2,1240,0
RU251 ,VPBIK,DME,AMS,12,18,2,1240,1
RU251 ,VPBIK,SVO,AMS,8,29,2,0240,0
RU251 ,VPBIM,DME,AMS,7,24,2,1240,0
RU251 ,VPBIM,SVO,AMS,3,5,2,1240,1
RU251 ,VQBUU,SVO,AMS,5,1,2,1240,0
RU251 ,VQBUU,SVO,AMS,5,15,2,1240,1
RU251 ,VQBUU,SVO,LGG,10,31,2,1150,1
RU251 ,VQBWW,DME,AMS,6,5,2,1240,0
RU251 ,VQBWW,DME,AMS,11,13,2,1240,1
RU251 ,VQBWW,SVO,AMS,2,5,2,1235,0
RU251 ,VQBWW,SVO,AMS,3,12,2,1240,0
RU251 ,VQBHE,DME,AMS,7,31,2,1240,0
RU251 ,VQBHE,SVO,AMS,7,25,2,0240,0
RU251 ,VQBHE,SVO,AMS,11,14,2,0750,1
RU251 ,VQBHE,SVO,AMS,8,21,2,1240,0
RU251 ,VQBHE,SVO,LGG,11,7,2,1150,0
RU251 ,VQBIA,DME,AMS,5,22,2,1240,0
RU251 ,VQBIA,SVO,AMS,3,6,2,1305,0
RU251 ,VQBIA,SVO,AMS,1,22,2,1240,1
RU251 ,VPBBL,DME,AMS,8,14,2,1240,0
RU251 ,VPBBL,DME,AMS,12,4,2,1240,0
RU251 ,VPBBL,SVO,AMS,4,11,2,0400,0
RU251 ,VPBBL,SVO,AMS,5,23,2,0240,0
RU251 ,VPBBL,SVO,AMS,5,30,2,0240,0
RU251 ,VPBBL,SVO,AMS,6,27,2,0240,0
RU251 ,VPBBL,SVO,AMS,8,15,2,0240,0
RU251 ,VPBBL,SVO,AMS,2,6,2,0600,0
RU251 ,VPBBL,SVO,AMS,6,19,2,1240,0
RU251 ,VPBBL,SVO,AMS,10,30,2,1240,1
RU251 ,VPBBL,SVO,AMS,2,19,2,1240,0
RU251 ,VPBBL,SVO,AMS,3,19,2,1240,0
RU251 ,VPBBP,DME,AMS,4,3,2,0200,0
RU251 ,VPBBP,DME,AMS,7,17,2,1240,1
RU251 ,VPBBP,DME,AMS,9,11,2,1240,0
RU251 ,VPBBP,DME,AMS,10,16,2,1240,0
RU251 ,VPBBP,DME,AMS,11,6,2,1410,0
RU251 ,VPBBP,SVO,AMS,12,12,2,1125,1
RU251 ,VPBBP,SVO,AMS,4,10,2,1220,0
RU251 ,VPBBP,SVO,AMS,1,8,2,1240,0
RU251 ,VPBBY,DME,AMS,6,26,2,1240,0
RU251 ,VPBBY,DME,AMS,8,28,2,1240,0
RU251 ,VPBBY,SVO,AMS,9,26,2,0240,0
RU251 ,VPBBY,SVO,AMS,10,3,2,0240,0
RU251 ,VPBBY,SVO,AMS,10,10,2,0240,0
RU251 ,VPBBY,SVO,AMS,10,17,2,0240,0
RU251 ,VPBBY,SVO,AMS,4,17,2,1220,0
RU251 ,VQBFE,DME,AMS,9,4,2,1240,1
RU251 ,VQBFE,DME,AMS,1,15,2,1240,0
RU251 ,VQBFE,SVO,AMS,1,17,2,0610,0
RU251 ,VQBFE,SVO,AMS,1,31,2,0610,0
RU251 ,VQBFE,SVO,AMS,3,7,2,0610,0
RU251 ,VQBFE,SVO,AMS,3,14,2,0610,0
RU251 ,VQBFE,SVO,AMS,4,18,2,0400,0
RU251 ,VQBFE,SVO,AMS,8,8,2,0240,0
RU251 ,VQBFE,SVO,AMS,2,27,2,1220,0
RU251 ,VQBFE,SVO,AMS,4,24,2,1300,0
RU251 ,VQBFE,SVO,AMS,9,18,2,1340,0
RU251 ,VQBFU,DME,AMS,10,23,2,1240,1
RU251 ,VQBFU,DME,AMS,2,26,2,1240,0
RU251 ,VQBFU,SVO,AMS,2,21,2,0610,0
RU251 ,VQBFU,SVO,AMS,3,21,2,0610,0
RU251 ,VQBFU,SVO,AMS,3,28,2,0240,1
RU251 ,VQBFU,SVO,AMS,4,25,2,0400,0
RU251 ,VQBFU,SVO,AMS,5,9,2,0240,0
RU251 ,VQBFU,SVO,AMS,10,24,2,0240,0
RU251 ,VQBGZ,SVO,AMS,9,5,2,0240,1
RU251 ,VQBGZ,SVO,AMS,3,13,2,1220,0
RU251 ,VQBGZ,SVO,AMS,7,10,2,1240,0
RU251 ,VQBGZ,SVO,AMS,11,27,2,1250,1
RU251 ,VQBLQ,LGG,AMS,9,19,2,1110,0
RU251 ,VQBLQ,SVO,AMS,4,4,2,0240,0
RU251 ,VQBLQ,SVO,AMS,5,16,2,0240,1
RU251 ,VQBLQ,SVO,AMS,9,12,2,0240,0
RU251 ,VQBLQ,SVO,AMS,12,5,2,1230,1
RU251 ,VQBLQ,SVO,AMS,12,19,2,1125,0
RU251 ,VQBLQ,SVO,LGG,9,19,2,0240,1
RU251 ,VQBLR,DME,AMS,7,3,2,1340,0
RU251 ,VQBLR,DME,AMS,9,25,2,1240,0
RU251 ,VQBLR,SVO,AMS,7,11,2,0240,0
RU251 ,VQBLR,SVO,AMS,7,18,2,0240,0
RU251 ,VQBRH,DME,AMS,10,2,2,1340,0
RU251 ,VQBRH,SVO,AMS,1,24,2,0610,0
RU251 ,VQBRH,SVO,AMS,6,6,2,0240,0
RU251 ,VQBRH,SVO,AMS,6,13,2,0240,0
RU251 ,VQBRH,SVO,AMS,7,4,2,0240,0
RU251 ,VQBRH,SVO,AMS,11,21,2,1125,0
RU251 ,VQBRJ,DME,AMS,6,12,2,1240,0
RU251 ,VQBRJ,DME,AMS,1,1,2,1240,0
RU251 ,VQBRJ,DME,AMS,1,29,2,1040,0
RU251 ,VQBRJ,SVO,AMS,1,10,2,0610,1
RU251 ,VQBRJ,SVO,AMS,8,1,2,0240,0
RU251 ,VQBRJ,SVO,AMS,8,22,2,0240,0
RU251 ,VQBRJ,SVO,AMS,5,29,2,1240,1
RU251 ,VQBRJ,SVO,AMS,3,26,2,1240,0
RU251 ,VQBVR,DME,AMS,11,20,2,1410,0
RU251 ,VQBVR,SVO,AMS,2,28,2,0610,0
RU251 ,VQBVR,SVO,AMS,6,20,2,0240,0
RU251 ,VQBVR,SVO,AMS,11,28,2,1125,1
RU251 ,VQBVR,SVO,AMS,1,9,2,1135,0
RU251 ,VQBVR,SVO,AMS,3,27,2,0910,1
RU251 ,VQBVR,SVO,AMS,12,11,2,1250,0
RU252 ,VQBFU,LGG,SVO,2,13,2,0930,0
RU273 ,VPBIK,SVO,FRA,3,20,2,0540,0
RU273 ,VQBIA,SVO,FRA,2,15,3,0055,0
RU273 ,VPBBY,SVO,FRA,1,23,2,0200,0
RU273 ,VQBFE,SVO,FRA,5,30,2,2350,0
RU273 ,VQBLR,SVO,FRA,1,10,2,1315,0
RU273 ,VQBRJ,SVO,FRA,1,17,2,1315,1
RU273 ,VQBVR,SVO,FRA,1,4,3,1045,1
RU2731 ,VPBIK,FRA,AMS,3,20,2,1120,0
RU274 ,VQBIA,FRA,SVO,2,15,3,0650,0
RU274 ,VQBRJ,FRA,SVO,1,17,2,1940,1
RU274 ,VQBVR,FRA,SVO,1,4,3,1710,0
RU281 ,VPBIG,SVO,FRA,9,12,2,1225,0
RU281 ,VPBIG,SVO,FRA,3,13,2,1205,1
RU281 ,VPBIG,SVO,FRA,10,16,2,1230,1
RU281 ,VPBIG,SVO,FRA,1,1,2,1125,1
RU281 ,VPBIK,SVO,FRA,8,22,2,1225,0
RU281 ,VPBIK,SVO,FRA,9,19,2,1225,0
RU281 ,VPBIK,SVO,FRA,11,28,2,1205,1
RU281 ,VPBIK,SVO,FRA,1,9,2,1205,0
RU281 ,VPBIK,SVO,FRA,3,26,2,0425,0
RU281 ,VPBIM,SVO,FRA,1,17,2,1200,0
RU281 ,VPBIM,SVO,FRA,5,2,2,1225,0
RU281 ,VPBIM,SVO,FRA,6,27,2,1225,1
RU281 ,VPBIM,SVO,FRA,10,24,2,1225,0
RU281 ,VPBIM,SVO,FRA,6,5,2,1200,0
RU281 ,VQBUU,SVO,FRA,5,16,2,1225,0
RU281 ,VQBUU,SVO,FRA,10,17,2,1225,0
RU281 ,VQBUU,SVO,FRA,11,21,2,1205,0
RU281 ,VQBUU,SVO,FRA,4,24,2,1200,0
RU281 ,VQBWW,DME,FRA,6,12,2,0830,0
RU281 ,VQBWW,SVO,FRA,1,31,2,1200,0
RU281 ,VQBWW,SVO,FRA,4,4,2,1225,0
RU281 ,VQBWW,SVO,FRA,11,14,2,1205,0
RU281 ,VQBWW,SVO,FRA,7,3,2,1200,1
RU281 ,VQBWW,SVO,FRA,1,22,2,1005,1
RU281 ,VQBHE,SVO,FRA,1,24,2,1200,0
RU281 ,VQBHE,SVO,FRA,7,4,2,1225,0
RU281 ,VQBHE,SVO,FRA,9,5,2,1225,0
RU281 ,VQBHE,SVO,FRA,2,6,2,1205,1
RU281 ,VQBHE,SVO,FRA,10,2,2,1200,0
RU281 ,VQBHE,SVO,FRA,11,15,4,1805,1
RU281 ,VQBHE,SVO,FRA,12,10,1,1215,1
RU281 ,VQBHE,SVO,FRA,1,7,1,1315,1
RU281 ,VQBIA,SVO,FRA,11,7,2,1205,0
RU281 ,VQBIA,SVO,FRA,1,30,2,1205,0
RU281 ,VQBIA,SVO,FRA,2,27,2,0050,1
RU281 ,VPBBL,SVO,FRA,4,25,2,1225,0
RU281 ,VPBBL,SVO,FRA,12,19,3,0550,1
RU281 ,VPBBP,SVO,FRA,5,9,2,1225,0
RU281 ,VPBBP,SVO,FRA,1,16,2,1205,0
RU281 ,VPBBY,SVO,FRA,2,26,2,0200,0
RU281 ,VPBJS,SVO,FRA,3,13,3,0535,0
RU281 ,VQBFE,SVO,FRA,2,13,2,1205,1
RU281 ,VQBFE,SVO,FRA,2,21,3,0840,0
RU281 ,VQBGZ,SVO,FRA,9,26,2,1225,0
RU281 ,VQBGZ,SVO,FRA,10,3,2,1225,0
RU281 ,VQBLQ,DME,FRA,9,26,3,0845,1
RU281 ,VQBLR,SVO,FRA,12,4,2,1335,0
RU281 ,VQBRH,SVO,FRA,4,18,3,1020,0
RU281 ,VQBRJ,SVO,FRA,4,3,2,1200,0
RU281 ,VQBVR,SVO,FRA,12,19,2,1205,0
RU281 ,VQBVR,SVO,FRA,6,26,2,0950,0
RU281 ,VQBVR,SVO,FRA,2,12,2,1045,0
